learner_id,course_id,quiz_score,engagement_score,content_type
L00741,_nypeGhqEfCgyhLSHfmDvQ,98.4,76.2,
L00741,JKMtWwjGEeeU8RLd2iRGZg,95.2,84.5,
L00741,u93dzIMGEeWMKBKa9I4u8Q,100.0,82.2,
L00741,B6cXoZ3VEe6J0A5c28jyYQ,99.4,83.7,
L00743,4JbrOv7rEe2-pgqew4M3vw,58.5,52.9,
L00743,oOK5NcN7Ee2vvwrfHtPnJQ,49.0,95.5,
L00744,IbgSSwT3EfCPRRJPAkb9OQ,59.8,72.9,
L00744,NKRIYPNXEe6b_Ar_9IRNEQ,60.4,70.3,
L00744,2kDPTz8cEfCseQ7q_2K0iw,57.6,63.6,
L00744,-Z_uArYKEe60XAp4D5XYaQ,67.0,51.8,
L00744,8limdNy3EeWyqBL0ju_dbQ,71.5,56.4,
L00744,NyCixakxEeywagovoAKHOQ,52.1,90.4,
L00744,ymL_PV1oEeyDkAqiUF1pDQ,70.3,77.4,
L00744,RdYHg-gQEe-ooA4dd55Pxw,64.1,65.3,
L00744,3JZUbYbJEeuEBQ5fVlX0tQ,65.1,84.3,
L00744,E4Z99BsMEeqMWhJYTN5k1Q,98.9,55.3,
L00745,El1-RvkzEe-WoRL0uMzXDQ,74.5,67.1,
L00745,tEqImn2kEeWb-BLhFdaGww,43.7,67.5,
L00746,VWtrDXASEe-CUA7-5BJkaw,0.3,85.4,
L00746,dTCf1SHaEeuYSw6LSjHEtw,87.7,55.1,
L00746,bALgYL4jEeejoA6gkzed5A,48.5,77.7,
L00747,kVMy6lwnEeq5oRL6361Hww,45.6,61.9,
L00747,cK_I0GPIEeyIUg4Qv2RsBQ,53.9,58.0,
L00747,XsS8rsDlEe-ADgr_3OZlyQ,50.0,73.4,
L00747,Z-wtBczwEeqDEQ4mUXQPhw,56.8,76.0,
L00747,prHAajqwEeWXuQopUhAqaw,60.5,57.3,
L00747,8YuZ0bzNEe-LvhIuPUA7nw,71.4,74.1,
L00747,99VtAPtWEeq7cAqkE3sgCw,54.5,79.6,
L00747,5nrlGXoYEeyxdQr9VwEEHw,80.6,47.0,
L00747,kHSgUaksEeyxDg4ukgkVlw,45.4,77.6,
L00747,gX7qoThCEe-9Ig7qA4dB5w,80.1,76.6,
L00747,Za07NoaWEeuGxgoh2tcx3w,76.0,39.4,
L00747,IRIphy2nEe2qswqioZD8GQ,48.0,55.0,
L00748,KZF0vQXEEey5zQ4LqE3elQ,32.8,77.7,
L00748,HdxJIz-JEe-9Ig7qA4dB5w,47.1,43.9,
L00749,sun6mm4gEeyQuAqyaULE4w,75.3,68.9,
L00749,nksFZ7DkEeq7wAqKKlte4w,55.2,62.2,
L00750,_wxlFfn5Ee-m2BKpUCEabw,33.4,94.0,
L00750,_wAorUwnEe6XUQp7mwOjCw,62.2,63.9,
L00750,e74M7ThfEeaceBK_gzS6ow,69.9,64.6,
L00750,j-C46TLFEe-Shgr_0aahTQ,61.8,67.1,
L00750,CCtvVztNEfCGRg44G5OASw,75.1,73.0,
L00750,XEDMgFZ4EfCsFw6FoIz2Lw,85.8,68.3,
L00750,i2LPslSsEe2HYQ674WURew,73.8,73.7,
L00750,fmQHyqXSEei3zwoGmBo8pg,82.2,70.7,
L00751,iEV5b5StEeyUHQ6lIWLd9Q,50.9,45.0,
L00751,dnXwTWcrEe-ZVAr_5CUYPw,47.8,34.6,
L00752,8EGS_V63Ee-vHBLsSjPJnw,98.7,47.7,
L00752,nSNou7iHEemxSgo5Sox6MA,27.3,40.1,
L00753,DXGtlAk-Ee6qxxJMO02QfQ,36.0,34.3,
L00755,cGb6AmPXEe-kNRKvYx1DyQ,67.8,72.6,
L00755,vgynaW4dEeybxBLh3DTb8Q,64.6,40.9,
L00756,fhPRFLCuEe6oQA6J-7B2nw,56.0,100.0,
L00756,D23uMbkcEe-eKxJKZPOGuw,70.3,38.9,
L00756,25tkuScAEey4dA6DVmO2QQ,54.4,100.0,
L00756,sV7k6ztREe6PABLgKXk5yQ,78.8,76.9,
L00756,09t_rNv7EeWyqBL0ju_dbQ,85.4,65.0,
L00756,euRJEycxEeWP8AqYi9cmiw,30.9,67.8,
L00757,DvNMWyorEe6RjBLXhi3Jbw,30.6,92.0,
L00758,iJwAcJnKEeqiqQqc4u2XIw,67.3,85.2,
L00758,9In9NcwUEe6SjxKHxThXWw,86.6,75.4,
L00758,Rf7lg3xQEeeM4grXmQ48dg,60.3,70.4,
L00758,4ehQLqkyEeywagovoAKHOQ,86.5,96.7,
L00758,ukR5X1vpEey28A5X3O2k3Q,88.9,83.8,
L00758,DS2xrsCOEeyG4BLZc9OB2w,90.1,85.6,
L00758,n_tfAnUYEe6HfAqkyPm__w,100.0,76.2,
L00759,iCBNOqKgEe-M0A6J7VObuQ,70.3,72.3,
L00759,w7FFV3l0EeW53BJEfL52qQ,78.8,79.4,
L00759,v-REgOSDEe2nnBJXwaSqgQ,71.7,68.3,
L00759,7IOJoLA1EeqJ9grhx9tKsw,94.8,85.7,
L00760,3YImm5rgEe6OLRIoLG614w,47.1,90.4,
L00760,4myplT8gEe-9Ig7qA4dB5w,31.1,83.1,
L00761,pQeq48P5Ee62DQ4e1CW1Vw,78.0,83.6,
L00761,plhADzl9Ee2a7QpIshOMSQ,100.0,35.5,
L00761,O3t-aJvgEeqovwoNHSIRrQ,74.0,55.8,
L00761,8SVLLOMtEe2dBg70uMCUbw,100.0,90.5,
L00761,3lKd0lIREeuV3xJQIImqCQ,94.9,69.8,
L00761,heG0VfZiEemyJQ5Yl6fTyg,47.1,45.2,
L00762,l9hvi3fpEem_DQosOz1mrA,38.0,100.0,
L00762,5Xx3BZzNEeu59RKnTT0cSw,82.0,58.6,
L00762,pJ3XYkagEemxLA6xYs8f6A,20.1,86.0,
L00765,b11DMlZUEfCekhJDthqyWw,33.9,80.5,
L00765,0xaeLdk5EeucUAoUCOtphw,74.0,66.7,
L00767,PMjPbaIqEemvjBKUOppBiA,74.9,55.9,
L00767,aJrpBhSkEfCYRxIhlWcJNQ,60.6,78.2,
L00768,2MOLaOEBEee19Qqn9xungg,52.0,81.2,
L00768,lpffLnLDEfCdeA7VR_Iplw,54.2,69.6,
L00768,2ssIjbpGEe6jXQ7DOFLcow,73.4,88.7,
L00768,Sz27bJCJEe63Ww6tPe9iow,81.8,91.5,
L00768,S0Da65p0Ee-rwhIp96UKPw,66.3,56.1,
L00768,2CmrnoalEe-Prw4pgRltBQ,52.0,54.9,
L00768,LXeZrn5YEfC2OhKwGgKtJw,73.3,95.4,
L00769,YgrvbxeNEeaUCRJWL-pjpQ,70.7,74.9,
L00769,52PMMmQ7Ee-D_Qr_6kpdRQ,76.4,76.8,
L00769,Zx_BbTIOEe-5Owr_1ivPXQ,66.3,93.8,
L00769,M9dntkEoEeWZtA4u62x6lQ,85.9,88.0,
L00769,5afSO-9VEem5hAoTk7uzWg,79.0,78.7,
L00770,XcIacQDyEeyXgRJdlcYsHQ,67.6,63.6,
L00770,1WnfIlgsEee3CwoIJ_9DVg,64.7,79.7,
L00770,tUN_dJg7EeWECQ40bkXGkQ,41.0,74.2,
L00770,uX0wfIQyEeetQwoqGsZceA,89.7,71.9,
L00770,BOWawEAdEe-4ZAr_znWoOw,68.3,70.4,
L00770,bwfoamQXEfC45BIAtiUsVw,97.1,63.3,
L00771,MgT5Ik2DEeaNVA7r6h-zAw,93.3,87.9,
L00771,DMcHpLdmEey8ogoy0lwspQ,79.6,63.7,
L00771,k9u06-2pEe-SGgr_yNIwjQ,79.0,71.3,
L00771,tMOBDqc4EeqYKgpdveHGhQ,94.0,63.5,
L00771,Iz5VzybVEeyavRI3rIvGvQ,86.9,64.3,
L00771,z2Qj-Z0hEeu8vQ6_amrEUw,95.9,78.6,
L00771,d1DH1XfUEfC1jRJm2R_Okw,83.0,90.5,
L00771,TIvvOWcjEe-zXBID9Vp6zQ,86.8,85.2,
L00772,OK4S2mhbEfCCGA7lN4veKQ,59.1,75.5,
L00772,9jfqrISfEe6L0QpSVaIh4Q,67.4,70.4,
L00772,VP7cCm91Ee-CUA7-5BJkaw,48.5,45.3,
L00772,i5s9WRAfEeykpwqKUJ17cQ,73.0,78.6,
L00772,RAWOnlkWEeydIxKChA98fQ,53.2,57.1,
L00772,pwMYreSDEe2dBg70uMCUbw,56.6,67.5,
L00772,0cacNpuDEe--Vgr__MWksw,67.1,80.9,
L00772,oVhGQKfLEe2RJBJefICfGQ,56.1,100.0,
L00772,xILDMVA3EeyLIRLL9niz0w,52.9,78.9,
L00772,YBTK3YAyEe-L8RKezlgehQ,69.5,60.5,
L00772,FU1iSMsUEeyXUwpScsrZ4Q,59.1,85.9,
L00773,ULGDDl67Ee6fghJDrQDcsQ,31.7,88.1,
L00773,XgHpN_1xEe-glg6vww23RQ,85.7,93.5,
L00773,HvFNLTtTEfCGRg44G5OASw,73.4,41.5,
L00774,x32l2qkvEeyxDg4ukgkVlw,85.9,58.1,
L00774,4yN85xpCEeyf4Ar-aygVCw,68.4,63.8,
L00774,j99gcVbmEeu3_xIeBrtbdw,60.3,75.9,
L00774,Df_y_akuEeywagovoAKHOQ,41.3,70.9,
L00774,6CZGmHJOEeuBTg7vUdMe9w,44.8,58.3,
L00775,3S4PmGVdEeyQuAqyaULE4w,63.7,68.4,
L00775,txwOC6BHEea6ewpNIfaHoA,51.3,64.8,
L00775,uYPONw9REeeYSwoRrxflRA,56.8,90.4,
L00775,gYQhuyqCEe-3ZQ5wzJTT0Q,55.7,69.5,
L00775,huPu7DZ5EeyTERK47a9PLQ,78.8,51.3,
L00776,bavFqzelEe-9Ig7qA4dB5w,42.1,68.4,
L00776,wP6bopzUEeaF3g7NeAQepg,39.0,75.8,
L00776,byLKTjNKEeyTERK47a9PLQ,61.2,81.7,
L00777,1WKm22YlEe-WbhKfqhh3sw,60.9,35.1,
L00777,Nt3AeXmtEe-cBRK_mZB3Bw,71.9,80.7,
L00777,RNGzkgNzEe612QpSO89dGw,64.9,90.2,
L00778,SefPTj7VEfCseQ7q_2K0iw,44.9,33.2,
L00778,B2AKjZuOEe6RaQ6hB7ZoIw,58.0,50.9,
L00778,pcU2JO5CEeyMkQqlZcADkQ,58.2,63.9,
L00778,KFXgkT1MEe-aXAr_2gDaxw,75.8,87.8,
L00778,yG2tYHhrEfC7OQr_zJGmPw,92.7,61.8,
L00778,LOLhT4J2EeuA0ArcXUZUaw,90.7,53.9,
L00779,si-hLpljEeuvAhKafbQOPQ,50.6,62.2,
L00779,fG7jG2PNEeyIUg4Qv2RsBQ,35.7,63.6,
L00780,HoG7me0_Eea3iQqSVF8Nwg,58.1,59.2,
L00780,86Us9ue2EeS8JiIACsuR3w,44.5,37.2,
L00780,Tm_EqqgjEemQew7kk_Hmkg,46.3,46.7,
L00781,VotHm2ejEeqV5Aor8ms6Fw,67.6,82.1,
L00781,csZDob_jEeyOuw462e9wVw,71.4,81.9,
L00781,TxooEf_MEe-glg6vww23RQ,81.8,74.5,
L00781,YfdoPm8tEe-Quwr_1ABTmQ,83.1,87.5,
L00781,UBk7bb6GEe6jXQ7DOFLcow,87.1,79.2,
L00781,JAIFVzVfEeyeYA42DXbPkQ,79.2,96.0,
L00781,OTNbcUiFEeyq9Q4Bl6meLw,93.9,83.9,
L00781,-qAWU5qYEeWdIQqYUkH3aw,80.1,93.4,
L00781,6NGuxhT6Ee-zqA6_zzhdJQ,83.7,83.7,
L00781,GcU5B60nEe--Sgr_1Yn0gw,100.0,85.3,
L00781,xMqZG1wyEeWd6BJKWlaBIw,80.0,100.0,
L00782,HMEBfu2ZEeiJkwpQ0Sp0Yg,51.4,59.6,
L00782,XBKku7h5EemGtA7rEllIMg,65.2,76.8,
L00783,9ZZ9cwIeEfCehwr_ziEUiw,72.4,45.5,
L00783,SKIB_3RKEeqHHAoIQJCEzQ,42.6,34.2,
L00784,s6cbGD-8EfCXXhLR-bLm7w,72.7,95.9,
L00784,RWlexWCsEfCy5w726iKh0Q,83.3,65.4,
L00784,DExXWx6TEe-PPwr_wwAp2Q,83.3,100.0,
L00784,beMMHoQ4Eea_HA7U3gpEVw,88.7,90.1,
L00784,nQ4XOBplEe-Ojg4Sufxjbw,79.2,82.6,
L00784,p9vQhAUaEemobg4sFfOEyg,82.6,77.1,
L00784,q-luJNXPEeqsTwpM1jVyqw,87.4,91.4,
L00785,v2FA1JK9Ee6XHw4RqGpeoQ,57.6,66.5,
L00785,-b8YhanFEeWABgp2r5zOmw,72.5,94.1,
L00786,d9ZeYz_FEfCO_gr_yN6pEQ,74.4,53.9,
L00786,yBkyzoLvEemPLApdiBXuHA,74.4,63.7,
L00786,lAqqX0EZEfClyxI_Dgx85Q,80.6,69.1,
L00786,pseLCgmtEey7UArf-9pKDQ,63.0,68.8,
L00786,vaurYwxhEe-knBIDDnXmpw,56.5,41.5,
L00786,HACmPTsCEeuFQwq57XQfLw,66.8,58.1,
L00786,XL6AN7S1EeqIOhJUGQdzsQ,81.2,81.7,
L00786,17rRammaEfCQqQ74KKFXEw,69.1,45.4,
L00786,WYGOq-NrEeqDjQ4uBpeBKw,76.8,61.8,
L00786,VT5m54hTEe6MNAqxPFxNyQ,78.6,100.0,
L00787,lbhHsjU7EfC3HAr_0KfBDw,39.3,64.1,
L00787,GKgRcqkuEeywagovoAKHOQ,100.0,88.8,
L00787,ipITYHs6EeqcdQ6VdPgifQ,44.3,41.2,
L00787,0okqrzsCEeuFQwq57XQfLw,76.5,69.5,
L00787,c359uKkrEeywagovoAKHOQ,100.0,18.5,
L00788,hnkXgxg5Ee-psBLYSUo0SQ,54.5,61.5,
L00789,c4bwFKkwEeyxDg4ukgkVlw,4.7,38.1,
L00789,7sNP37xrEeiL4Q6DgrZ6DA,60.5,70.0,
L00790,RPI76jO9EeaHmRIoD8FP-Q,52.7,75.8,
L00791,0LICDRzoEeyZ9BL8TB78QQ,60.2,89.8,
L00791,kB7FiP3dEe-m2BKpUCEabw,81.9,91.0,
L00791,ztR5vBwFEe-Ojg4Sufxjbw,95.7,100.0,
L00791,L6BcRzmaEe-hvAr_8yolJQ,95.6,85.3,
L00791,7EVuBmraEeumww4A4k-nvw,82.0,75.9,
L00792,z2AyZ6KFEeuXVhK5NJR77w,46.1,68.2,
L00792,cDOEXQjlEey7UArf-9pKDQ,82.4,100.0,
L00792,41yk6loBEe244QqZ1Zw-dQ,66.4,66.4,
L00793,ZakZh230EeqF-xJTr93olQ,48.9,63.2,
L00793,qo3WVKksEeywagovoAKHOQ,76.5,38.7,
L00793,eTdJtR_aEeuYSw6LSjHEtw,54.4,82.1,
L00793,48EDVMvzEeqvLgr3Xd6b6Q,73.5,56.6,
L00793,mzC5ZMJ_Ee2vvwrfHtPnJQ,57.2,79.5,
L00794,Afw0WV4PEe6sPwqSOa_9fQ,37.4,99.0,
L00794,98lFN-5xEeus-grMriMPzw,72.0,53.3,
L00796,xYt7lfr4Ee6cXRKLg4wf_Q,51.8,63.3,
L00797,EdVH6_JIEeyxiRKaoDccyw,61.6,81.1,
L00797,679d_zeBEe6M6ArdAkKxFQ,77.2,62.9,
L00797,K8gDT6kyEeywagovoAKHOQ,82.8,72.3,
L00797,nJvFuTGjEfCCcBIbGJEkzw,78.6,86.7,
L00797,0eCwLqe-EeuLpxKpdBxh5w,92.9,90.9,
L00797,XEjjlXEkEeWhZxJhllGpHQ,82.5,89.6,
L00797,R1PcjhtgEeqwsg7M7e9Hdw,76.9,83.2,
L00797,HZUufrA2EeqLBg57IxeL5w,84.1,91.0,
L00797,j2373xMGEearKQowajWNkQ,97.0,76.9,
L00797,54EGlt6nEeyDlhIByxEPJw,75.4,80.7,
L00797,VIrOy9zREeqPZRKxGtAxBQ,100.0,77.2,
L00797,ZNiDaJjgEeyKjw6sSspoXw,95.1,69.5,
L00797,7aEBvi3yEeyRZwruZfI_ww,100.0,90.2,
L00797,YM3XavULEeuWbhLo_UpjIw,95.9,100.0,
L00798,wxyvxEMQEfC0sQr_9lgCRw,57.5,58.2,
L00798,ZbcYxDurEfCGRg44G5OASw,54.0,78.5,
L00799,hIyjm5CKEe63Ww6tPe9iow,72.4,66.9,
L00800,upla9lvsEeWylgpjfV1KVQ,61.8,80.6,
L00800,Z5Yvd9FiEe6lEg6XAETioQ,39.7,50.2,
L00800,jdACZjPZEem9Dgr58Fwmmg,78.8,74.5,
L00800,0bBfRBYQEfCwdwr_1g1Hsw,51.6,89.0,
L00801,Dm4zDTUhEe6U4g7a-RyA1w,68.7,86.8,
L00802,xYCmR8CtEeux9w57Jm7QdQ,78.9,53.5,
L00802,MtN-pIzlEeeTABKJlsHMCA,65.1,45.2,
L00803,Qoirl6KhEeyzuhKASQltMw,87.8,81.6,
L00803,U_yM-TREEeeacxKVsDebJg,100.0,67.4,
L00803,y-2Ez5U8EeyprAo1RJLH8Q,84.1,77.1,
L00803,tjqUXz-5EeWpogr5ZO8qxQ,66.7,83.0,
L00803,qSGhYu5tEem5hAoTk7uzWg,86.0,80.8,
L00804,vnLiZaR9EeyoLArJWUaFJw,57.7,88.1,
L00804,0xaeLdk5EeucUAoUCOtphw,80.9,85.9,
L00804,-crZiO5sEemPyQprX-xbXA,73.5,78.7,
L00804,HTJXW0znEfCqjwr_1EnQcQ,75.2,87.7,
L00804,iuVXdHQ1EfC1jRJm2R_Okw,100.0,90.3,
L00804,tmasEm39Ee-CUA7-5BJkaw,89.8,70.5,
L00804,j7lG5oMVEe6hyw4UDDa2MQ,80.4,86.2,
L00804,gNbZmXHVEe2qJw6012zy2w,100.0,81.7,
L00805,999hbUBtEfCITg4Tjtjjjw,66.8,98.9,
L00805,cxBfa_Q8Eeu_hgpiK6yFCw,61.8,94.0,
L00805,6slrF9e-Ee22LAo38arT7w,59.9,88.8,
L00805,H_WSKGb5EeyxLxJK4mLviw,64.7,83.3,
L00805,3BXMJSHDEe-g0gr_3M9UMw,76.9,60.2,
L00805,Pv40_UR4Eeawjgp7XHTShQ,83.8,77.3,
L00806,lCrpEDYEEemx5A7WF2rvOA,73.6,85.7,
L00806,8Z5bIBymEe61phIQUFa14Q,66.9,77.4,
L00806,EBNgHDWgEfCGRg44G5OASw,62.8,76.0,
L00807,57YNj8mSEe6ZNA73mnHk1w,67.2,89.5,
L00807,SlY5cgTTEe-PZgr_4p5lOw,67.3,80.9,
L00807,d8fmzSgNEe-5-w5Oo3cSCw,62.6,92.3,
L00808,cLwOyS8FEfCktQ6aMC1YcQ,52.9,65.6,
L00809,2ooIb3XeEeqyrxLPFzyw8w,88.6,91.9,
L00809,AHmxQbI4EeuK-wo4LRTqHQ,90.6,69.3,
L00809,NjWzFXoaEeyK8hK8ix-PBw,65.0,93.2,
L00809,FvDLVCvSEe6mDAo3fVlzHw,85.1,86.2,
L00809,gaXoZVdSEeqUvw5ZQPycVw,98.1,96.0,
L00809,cIycAG6eEeaFDg6PrI5UaQ,100.0,69.5,
L00811,GG7g_Ed6EeWb5ArkqfgJBw,41.0,70.4,
L00811,IoVkGBpLEe2yDw48xzb9Sw,70.5,68.0,
L00811,x8UUAPwNEe6mvg738PZ9QQ,44.5,57.8,
L00813,Q4P1ILQcEe-JHhL4HU-TUQ,62.9,73.3,
L00813,PRIOvHICEfC7eQr_-0caDw,50.4,40.7,
L00814,P1IfX50iEe-HHw6cJcVZ0Q,73.7,98.4,
L00814,9Oo3yiN4Eeu-rg7jvs9-1w,86.5,94.0,
L00814,d8XENpAiEeyYbAqQh-YaNw,91.1,62.4,
L00814,K6TurAxUEe-PZgr_4p5lOw,79.1,85.2,
L00815,NRwpdlE0EeyLIRLL9niz0w,56.7,87.8,
L00815,YlfzdXJKEeyKjA79ESMRTQ,55.2,71.3,
L00816,MgQd3EqyEfC-nhKAhlSEHQ,67.0,73.9,
L00816,KsqbpvCQEeuaOxJclk1ROQ,65.7,77.4,
L00816,y8FshlifEe-AghIW6BA6rQ,48.1,51.9,
L00816,b5DccGSPEe-e0g4kKcdYJQ,59.6,81.7,
L00816,mauzJCCiEey1uRLrSkRGzw,69.5,78.8,
L00816,yr3SSLY-Ee-sywr_75D7Fw,55.3,76.9,
L00816,He35oEADEfCITg4Tjtjjjw,71.5,73.0,
L00816,HODOUXrLEfC7OQr_zJGmPw,80.2,79.7,
L00816,QVAAWH1GEfCCSg698sr4dw,60.3,58.4,
L00816,aUIFmN97Ee6J_wr_0biVVQ,57.4,69.5,
L00816,RDtWgyAXEe671A66sAWTEw,88.3,100.0,
L00816,6byT1CWWEeW5pgpJEN0S6w,91.3,75.1,
L00816,9DPP_fZSEeygtQ689i7kPw,64.9,50.3,
L00817,792vLfEEEe6mTA4J116vUw,23.2,68.4,
L00817,dhOTimRFEe-kNRKvYx1DyQ,20.3,17.2,
L00817,-DO2L_sHEeaj0BKqLXpeVg,44.7,73.3,
L00818,FSu2BMTcEe-ADgr_3OZlyQ,59.6,59.9,
L00818,Zvb6ER_cEeuHsgrcqIyowQ,71.9,88.3,
L00818,hKDmR9AgEeuHgw5SCcDQSQ,78.4,45.9,
L00818,NkBFiH8QEe6L0QpSVaIh4Q,39.5,69.4,
L00820,jL17Bs__EeuHgw5SCcDQSQ,55.3,91.3,
L00820,kUbrENyMEe6V5xI34US_kw,63.2,86.8,
L00821,dPE1HX8KEe-_0BLpYBtAww,84.4,91.8,
L00821,ON6Pi87gEe6bkA7BMk6-Yw,89.2,87.4,
L00821,vCNNo8vWEei9Egqw4hPwDg,70.0,100.0,
L00822,5DuQEHVYEee9zQ4Zcgxj4g,83.7,79.3,
L00822,GI-wTaOREe-7Jwr_3K761Q,69.2,41.9,
L00822,eh-tOEqaEe-SdxJ_Axw1wQ,84.0,93.6,
L00823,FfclcxL3EeeS1Q6nmkO4ig,75.6,88.3,
L00823,d6uhqNCoEeigTQ74_Wg0eg,68.0,73.4,
L00823,Bj_QBhFcEeq2yQqObr-U5Q,94.4,84.8,
L00823,l_Z03S84Ee-MmBK4EgZ1qQ,79.1,75.4,
L00823,CoMY5S2GEeaSWQ5Q7JoZ8w,59.8,81.2,
L00823,6mz3HVMHEe6vcBLofv-8JQ,84.2,95.1,
L00823,5kpk2nccEfC1jRJm2R_Okw,96.9,85.7,
L00825,bQxnEcjlEe-nVgr_-cPFDQ,66.5,73.8,
L00825,jRi8NmbvEe-WbhKfqhh3sw,67.3,70.8,
L00825,4w5MmkoMEeuZGAr_TcQGiQ,75.2,64.8,
L00826,v69uJQOZEfCZBQr_8Qg1_w,14.4,24.4,
L00826,A0LoWgzBEeuK9g5tRr2svQ,51.3,52.9,
L00826,8RtJS39JEeye-gq2-VHz5Q,61.3,43.1,
L00826,1zAbIKS1Eei1igqyy64WCg,57.1,52.3,
L00826,mVZ7JnMzEeuBTg7vUdMe9w,84.8,44.9,
L00826,-lA_mVuhEe-vHBLsSjPJnw,60.9,76.0,
L00826,R6Moq5R5EeqJLQ7R1g895w,26.9,41.0,
L00826,ploeHrJWEe-ZJhLbsWTuCQ,58.6,30.1,
L00826,xGELXzJjEe-etQr_2lGHdw,63.2,35.0,
L00826,16TBs7K7EeyITwqFdHO3UQ,78.2,53.5,
L00826,Yg0QhCDeEeWXzxJxfIL00w,17.6,56.0,
L00826,JzoLP0W_Ee-_Zwr_8MK9PQ,10.7,35.0,
L00826,MQZQqQdpEeuELRJCXOjL7w,38.2,82.3,
L00826,A9fa-u5rEemjIRKsAX_xWg,70.8,56.4,
L00827,y5HdAySiEe6wQA4DcxzwjQ,66.1,34.0,
L00827,5sELsjzeEey2HhKRvGWgpQ,62.1,24.8,
L00827,lzpk7hOFEfC_-w572D3gsw,46.5,74.2,
L00827,cyTV4mQ4EeigHxLo-xpvFg,100.0,50.4,
L00827,sHFZYiNrEeaZIgrdWPwyhQ,69.6,61.0,
L00827,i9AgXkvlEe2duhJkJYfIJQ,81.7,97.4,
L00827,sxFUUzSaEe-H2BLw-oHycQ,50.0,49.3,
L00829,bnZNQOlHEe211BJwHi0Wtw,59.5,90.2,
L00829,AHmxQbI4EeuK-wo4LRTqHQ,49.4,97.6,
L00829,C7T-_I-EEe6xzArT8MnIvQ,70.2,91.8,
L00830,flm6dstsEe6SjxKHxThXWw,66.3,93.0,
L00830,sQEcR_R-Ee2kKQ5nnwmziQ,52.4,93.9,
L00830,I9gcI7O2Ee-JHhL4HU-TUQ,74.6,58.7,
L00831,-fBdfxj4Ee-JcQr_2GDxCw,70.8,59.4,
L00831,rm-SNr4WEe-ADgr_3OZlyQ,70.0,90.0,
L00831,nI__WUzdEe64qQ7qqom4Rw,59.1,69.7,
L00831,Gn2FwjeBEeSauSIAC0iVUQ,67.0,78.3,
L00831,zfEdwzUOEe-9Ig7qA4dB5w,100.0,80.3,
L00831,Lw590DleEeu4dhIHHu0qwQ,68.7,78.9,
L00831,RTjTSTvVEfCGRg44G5OASw,94.4,80.0,
L00831,eRKdsT-IEe-xLxIpRr2Opw,71.8,81.0,
L00831,vyTXXR_OEe2BPRI-bktxDQ,82.3,57.9,
L00833,YfxFE_k8Ee2Ckg5R2hAflQ,52.9,59.0,
L00833,7-OlHzcAEeaG4w4uSkT3yQ,34.7,76.0,
L00833,AzUp2ohUEe6MPhKdk1Dpfw,68.1,98.4,
L00834,eL2IlotZEeyUpgpJ5aGUOQ,55.4,42.4,
L00834,6cF09BahEe-zqA6_zzhdJQ,49.7,76.6,
L00834,2EqjeQXNEfC8aAr_0V4I2Q,50.1,81.8,
L00834,HdmQ7CtpEeuYhAqtdVtiGw,72.4,60.3,
L00834,ElOJTVx9EeWdYw4a7RCoOw,55.7,78.1,
L00834,2ZGUyYSIEe-uPQ6cY8b-gw,61.4,57.6,
L00834,oJzQpVJTEfCEfQ7qBIGcaw,54.2,71.7,
L00834,C-MxyKXkEe-syBKvuiDv_w,38.6,68.2,
L00834,ZYS-UtA7Ee6SjxKHxThXWw,74.6,78.9,
L00835,pGplZawrEeyOLhK9Igm19Q,71.5,87.3,
L00835,8RUJwL3bEe-ADgr_3OZlyQ,68.3,84.2,
L00835,A0tHxB50EfCpIQr_6QDb7Q,76.5,64.4,
L00835,JT3vYZeXEeWECQ40bkXGkQ,61.7,74.0,
L00836,ehduduTdEeaFIA5vdqGHzA,32.1,71.6,
L00836,nGCMj-9bEe-CZAr_3z-mxw,61.8,71.5,
L00836,57xyPkInEfC0sQr_9lgCRw,57.2,61.8,
L00836,9K4loSDdEfCjJgr_y779sQ,80.0,49.7,
L00836,6GcCJfrFEe6muw6kPmMYSw,63.1,63.8,
L00836,CfQXATtBEfCGRg44G5OASw,56.9,88.1,
L00836,yaiOUkgTEe-_Zwr_8MK9PQ,37.9,64.0,
L00836,mKRl2zUZEe-9Ig7qA4dB5w,65.8,70.3,
L00836,It7-hhN3Ee-zqA6_zzhdJQ,82.4,54.7,
L00836,0Xg4lafrEei_eQ4B5e75qA,78.7,52.2,
L00836,aTP-nQbzEfC3TQ5GC5VyRw,63.8,61.8,
L00837,UYTKxhIIEe-zqA6_zzhdJQ,80.3,45.0,
L00837,OvWSBwaDEfC8aAr_0V4I2Q,70.0,40.4,
L00838,yI8fAUhFEe6cKg41IVwGGw,11.1,43.3,
L00839,E-XF1tHmEeqC9wrK2ukh8Q,90.0,65.8,
L00839,pD1uvzvKEeWjyxInT4zYJQ,50.8,86.3,
L00839,DbsMzp0yEeuqXwpHmVKljw,68.7,66.3,
L00839,RrTTvjv0EfCPPRLIAC7VQQ,81.6,61.6,
L00839,81mGpLjnEe2MbhL2cyy77Q,100.0,73.8,
L00839,uH56Doe5Ee6hyw4UDDa2MQ,85.0,63.3,
L00839,6j95KdhZEeyWGA5SWDjIXw,82.5,62.6,
L00840,MBj-1cpCEe2BRgqKaktnAQ,77.2,73.7,
L00840,X1fUIIvOEe-DEBK9SfSQ3Q,85.7,66.0,
L00840,ScWeK7xTEe-21A5KKJdafQ,76.8,61.5,
